Date,Dynamic Risk Averse,Dynamic Risk Neutral,Dynamic Risk Loving,60/40 SPY-TLT,SPY
2019-09-06,187.04,211.96,176.83,187.28,205.45
2019-09-09,190.06,213.22,179.85,186.0,205.55
2019-09-10,193.04,214.42,182.86,184.67,205.5
2019-09-11,195.4,215.99,185.15,185.33,206.96
2019-09-12,195.13,216.1,184.82,185.23,207.68
2019-09-13,196.09,216.42,185.79,183.57,207.54
2019-09-16,196.36,216.24,186.19,184.17,206.9
2019-09-17,196.13,217.22,185.87,184.85,207.42
2019-09-18,195.6,217.03,185.35,185.23,207.55
2019-09-19,194.89,216.15,184.66,185.44,207.53
2019-09-20,194.27,215.46,184.08,185.9,206.55
2019-09-23,193.65,215.07,183.43,185.85,206.51
2019-09-24,191.57,213.17,181.35,185.87,204.88
2019-09-25,192.64,214.51,182.31,185.45,206.1
2019-09-26,191.73,214.26,181.36,185.69,205.67
2019-09-27,191.45,213.56,181.13,185.27,204.56
2019-09-30,192.21,214.1,181.9,185.97,205.51
2019-10-01,189.32,211.27,179.12,184.87,203.06
2019-10-02,185.14,206.74,175.12,183.09,199.48
2019-10-03,186.27,208.08,176.17,184.66,201.11
2019-10-04,187.92,210.52,177.67,186.7,203.83
2019-10-07,186.9,209.4,176.69,185.6,202.95
2019-10-08,183.46,205.8,173.35,184.07,199.8
2019-10-09,184.91,207.69,174.68,184.7,201.7
2019-10-10,186.94,209.43,176.66,184.35,203.06
2019-10-11,190.93,212.55,180.61,184.59,205.17
2019-10-14,190.22,212.02,179.87,185.0,204.94
2019-10-15,191.82,213.69,181.4,185.2,206.97
2019-10-16,191.71,213.27,181.32,185.12,206.64
2019-10-17,192.25,213.74,181.86,185.26,207.25
2019-10-18,192.0,213.37,181.58,184.78,206.34
2019-10-21,193.42,214.41,182.97,184.97,207.74
2019-10-22,195.04,214.13,184.62,185.04,207.06
2019-10-23,195.64,214.63,185.19,185.44,207.66
2019-10-24,195.09,215.13,184.54,185.47,208.0
2019-10-25,196.81,217.51,186.22,185.57,208.85
2019-10-28,197.73,218.76,187.04,185.52,210.03
2019-10-29,198.86,219.48,188.14,185.53,209.97
2019-10-30,198.05,219.68,187.35,186.96,210.61
2019-10-31,195.74,217.86,185.03,187.67,210.05
2019-11-01,199.28,220.1,188.53,188.48,212.0
2019-11-04,201.5,221.81,190.78,187.95,212.85
2019-11-05,202.76,222.2,192.1,186.98,212.61
2019-11-06,202.18,222.07,191.46,187.45,212.66
2019-11-07,201.05,221.35,190.34,186.49,213.41
2019-11-08,201.44,221.64,190.77,186.45,213.94
2019-11-11,200.25,220.83,189.61,186.29,213.53
2019-11-12,200.64,221.17,189.96,186.87,213.98
2019-11-13,199.49,220.6,188.81,187.39,214.05
2019-11-14,199.44,220.91,188.74,188.33,214.36
2019-11-15,201.07,222.39,190.33,189.06,215.91
2019-11-18,200.82,222.53,190.05,189.28,216.07
2019-11-19,200.32,222.49,189.53,189.88,216.01
2019-11-20,199.35,221.4,188.62,190.24,215.2
2019-11-21,199.39,220.76,188.69,189.58,214.86
2019-11-22,200.73,221.81,190.07,189.93,215.33
2019-11-25,202.72,223.82,191.99,191.04,217.0
2019-11-26,202.15,224.04,191.34,191.75,217.49
2019-11-27,202.63,224.68,191.78,192.04,218.46
2019-11-29,201.26,223.61,190.41,191.45,217.65
2019-12-02,200.33,222.06,189.57,189.45,215.81
2019-12-03,197.85,219.86,187.13,190.28,214.36
2019-12-04,199.59,221.49,188.84,190.22,215.68
2019-12-05,200.27,222.24,189.47,190.05,216.07
2019-12-06,202.52,224.28,191.69,190.68,218.04
2019-12-09,202.52,223.87,191.76,190.48,217.36
2019-12-10,202.33,223.52,191.6,190.36,217.11
2019-12-11,203.17,224.0,192.45,191.28,217.73
2019-12-12,205.65,226.18,194.84,191.01,219.61
2019-12-13,204.55,225.71,193.74,191.96,219.74
2019-12-16,206.08,227.45,195.17,192.07,221.25
2019-12-17,206.21,227.92,195.31,191.98,221.3
2019-12-18,206.67,228.39,195.82,191.36,221.31
2019-12-19,206.86,229.18,195.97,191.95,222.22
2019-12-20,207.46,229.64,196.49,192.56,223.19
2019-12-23,207.58,229.39,196.65,192.62,223.53
2019-12-24,207.72,229.57,196.79,192.85,223.54
2019-12-26,208.46,230.29,197.46,193.65,224.73
2019-12-27,208.09,230.25,197.09,193.71,224.67
2019-12-30,207.23,229.03,196.27,192.78,223.44
2019-12-31,208.14,229.9,197.17,192.31,223.98
2020-01-02,208.59,230.87,197.53,194.26,226.07
2020-01-03,206.81,229.28,195.84,194.57,224.36
2020-01-06,207.29,229.97,196.32,194.57,225.22
2020-01-07,207.36,229.77,196.44,193.86,224.58
2020-01-08,208.15,231.1,197.19,193.97,225.78
2020-01-09,208.89,232.2,197.86,195.03,227.31
2020-01-10,208.4,231.46,197.36,195.39,226.66
2020-01-13,210.16,233.12,199.07,195.96,228.22
2020-01-14,210.94,233.66,199.83,196.18,227.87
2020-01-15,210.27,233.4,199.09,196.97,228.38
2020-01-16,212.01,235.57,200.73,197.7,230.28
2020-01-17,212.58,236.11,201.24,197.4,231.0
2020-01-21,209.94,234.72,198.61,197.99,230.55
2020-01-22,209.94,234.85,198.58,198.29,230.58
2020-01-23,209.8,234.92,198.47,198.98,230.84
2020-01-24,207.16,232.52,195.94,198.56,228.79
2020-01-27,202.67,228.32,191.6,197.89,225.12
2020-01-28,204.64,230.43,193.51,198.51,227.48
2020-01-29,203.96,229.88,192.85,199.19,227.29
2020-01-30,204.2,230.73,193.01,199.59,228.03
2020-01-31,199.66,225.87,188.66,198.14,223.89
2020-02-03,200.92,227.46,189.88,198.96,225.55
2020-02-04,204.21,231.16,193.05,199.71,228.99
2020-02-05,208.92,234.7,197.69,200.22,231.63
2020-02-06,209.26,234.97,198.17,200.98,232.41
2020-02-07,206.92,232.62,195.87,201.34,231.17
2020-02-10,208.33,234.64,197.26,202.47,232.9
2020-02-11,210.49,235.94,199.39,202.27,233.3
2020-02-12,212.1,237.1,200.97,202.64,234.81
2020-02-13,211.12,236.73,199.96,202.83,234.56
2020-02-14,210.75,236.78,199.6,203.38,234.93
2020-02-18,209.28,235.75,198.17,203.62,234.33
2020-02-19,210.1,236.32,198.95,204.2,235.45
2020-02-20,210.77,236.54,199.61,204.33,234.48
2020-02-21,208.56,234.09,197.49,203.83,232.06
2020-02-24,200.75,226.33,190.02,200.99,224.37
2020-02-25,193.49,218.66,183.13,197.77,217.57
2020-02-26,190.1,216.63,179.82,196.91,216.77
2020-02-27,182.27,208.07,172.37,192.46,207.03
2020-02-28,180.35,205.06,170.6,193.71,206.16
2020-03-02,187.07,213.05,176.96,198.18,215.09
2020-03-03,181.33,207.61,171.43,196.0,208.93
2020-03-04,186.88,215.32,176.63,200.12,217.72
2020-03-05,178.12,206.67,168.3,198.12,210.48
2020-03-06,173.42,202.01,163.65,200.28,207.0
2020-03-09,154.54,183.92,145.29,193.06,190.83
2020-03-10,161.81,192.35,152.06,195.1,200.71
2020-03-11,151.04,180.8,141.79,186.52,190.92
2020-03-12,131.68,159.5,123.42,176.27,172.66
2020-03-13,143.47,173.13,134.55,183.72,187.42
2020-03-16,124.48,149.95,116.53,176.42,166.91
2020-03-17,130.69,159.19,122.28,177.43,175.92
2020-03-18,118.08,144.76,110.22,168.04,167.01
2020-03-19,121.97,148.04,114.1,170.08,167.37
2020-03-20,117.46,142.47,109.95,170.8,160.16
2020-03-23,114.84,138.7,107.42,170.99,156.06
2020-03-24,130.11,155.5,122.0,179.02,170.2
2020-03-25,136.26,160.77,127.92,180.46,172.75
2020-03-26,142.76,169.85,133.9,187.14,182.83
2020-03-27,134.97,161.86,126.39,185.79,177.39
2020-03-30,136.97,165.61,128.2,188.8,183.15
2020-03-31,135.51,162.8,127.01,186.5,180.42
2020-04-01,127.61,154.15,119.78,182.51,172.3
2020-04-02,131.1,157.26,122.88,185.5,176.28
2020-04-03,129.29,155.19,121.26,184.07,173.73
2020-04-06,139.27,166.83,130.34,191.29,185.4
2020-04-07,140.36,169.66,131.65,190.61,185.59
2020-04-08,147.4,178.85,138.38,193.89,191.82
2020-04-09,149.78,182.93,140.96,195.8,194.73
2020-04-13,146.93,178.03,137.8,194.02,192.96
2020-04-14,151.36,182.01,141.65,197.43,198.65
2020-04-15,146.7,175.02,137.0,197.0,194.43
2020-04-16,147.49,174.44,137.43,198.47,195.36
2020-04-17,152.06,180.86,141.9,200.62,200.64
2020-04-20,148.53,176.36,138.58,199.15,197.11
2020-04-21,143.1,170.66,133.63,196.52,191.12
2020-04-22,146.16,172.68,135.96,198.34,195.36
2020-04-23,147.11,174.41,137.03,198.75,195.35
2020-04-24,149.01,176.32,138.74,200.6,198.07
2020-04-27,151.46,180.08,141.08,200.84,200.93
2020-04-28,151.57,182.02,141.5,201.21,200.01
2020-04-29,156.79,188.42,146.41,203.95,205.24
2020-04-30,153.24,183.88,143.11,201.86,203.33
2020-05-01,146.96,175.84,137.19,199.35,197.95
2020-05-04,146.98,175.25,136.91,199.3,198.49
2020-05-05,149.0,177.11,138.76,199.9,200.33
2020-05-06,147.98,174.93,137.56,197.79,198.97
2020-05-07,149.88,177.3,139.36,200.55,201.37
2020-05-08,154.22,183.06,143.54,201.49,204.7
2020-05-11,153.89,180.89,142.88,200.89,204.74
2020-05-12,149.7,175.77,138.97,199.31,200.66
2020-05-13,146.28,170.97,135.66,197.75,197.11
2020-05-14,148.98,173.3,137.9,199.95,199.47
2020-05-15,149.01,173.33,137.99,200.29,200.39
2020-05-18,156.47,184.04,145.31,202.2,206.49
2020-05-19,154.78,181.05,143.52,201.25,204.37
2020-05-20,158.42,185.42,146.95,203.54,207.84
2020-05-21,156.8,184.14,145.57,202.91,206.41
2020-05-22,156.79,183.35,145.34,203.62,206.8
2020-05-26,160.07,189.6,148.83,204.04,209.35
2020-05-27,162.99,194.73,151.89,205.71,212.46
2020-05-28,162.02,192.77,150.85,205.18,212.07
2020-05-29,162.7,191.95,151.14,206.31,213.02
2020-06-01,163.43,193.16,151.87,206.26,213.88
2020-06-02,165.91,196.91,154.33,206.98,215.65
2020-06-03,169.18,201.66,157.43,207.53,218.52
2020-06-04,169.3,203.16,157.78,206.01,217.95
2020-06-05,175.96,212.33,164.26,208.59,223.53
2020-06-08,180.01,219.33,168.57,210.42,226.23
2020-06-09,176.76,213.02,164.95,210.43,224.55
2020-06-10,174.57,208.32,162.45,210.98,223.29
2020-06-11,162.1,192.38,150.59,205.28,210.42
2020-06-12,164.68,196.21,153.13,205.96,212.94
2020-06-15,166.3,197.32,154.46,207.16,214.93
2020-06-16,169.72,201.9,157.81,208.28,219.07
2020-06-17,168.61,199.18,156.42,208.11,218.16
2020-06-18,168.46,198.67,156.19,209.03,218.24
2020-06-19,167.43,197.07,155.24,208.38,216.99
2020-06-22,167.73,196.3,155.18,209.2,218.38
2020-06-23,168.59,197.45,156.04,209.2,219.39
2020-06-24,163.39,191.13,151.14,206.9,213.79
2020-06-25,165.45,193.49,153.05,208.47,216.09
2020-06-26,161.94,189.71,149.93,206.39,210.95
2020-06-29,165.12,194.16,153.04,207.95,214.05
2020-06-30,167.7,196.48,155.25,209.14,216.8
2020-07-01,166.4,196.1,154.01,209.86,218.31
2020-07-02,167.3,196.67,154.85,210.64,219.52
2020-07-06,169.68,199.52,156.98,212.25,222.91
2020-07-07,165.85,195.72,153.42,212.13,220.61
2020-07-08,167.2,197.42,154.69,212.76,222.29
2020-07-09,163.54,193.87,151.34,213.39,221.03
2020-07-10,167.29,197.63,154.74,214.27,223.28
2020-07-13,166.31,196.26,153.83,213.44,221.35
2020-07-14,168.85,198.91,156.23,215.22,224.22
2020-07-15,171.41,203.27,158.94,216.01,226.28
2020-07-16,170.08,201.7,157.7,215.99,225.53
2020-07-17,170.17,201.98,157.75,216.18,226.19
2020-07-20,168.66,201.16,156.32,217.44,228.02
2020-07-21,171.4,203.28,158.97,217.77,228.5
2020-07-22,172.16,204.12,159.64,218.78,229.8
2020-07-23,171.91,203.45,159.39,218.23,227.06
2020-07-24,170.36,201.72,157.93,217.39,225.6
2020-07-27,171.27,202.92,158.76,218.01,227.24
2020-07-28,170.7,202.45,158.21,217.79,225.8
2020-07-29,173.78,205.07,161.17,219.25,228.58
2020-07-30,171.72,202.81,159.25,219.36,227.76
2020-07-31,171.51,201.44,158.83,220.34,229.56
2020-08-03,172.4,202.05,159.74,220.81,231.16
2020-08-04,173.1,202.83,160.39,222.17,232.05
2020-08-05,175.45,204.49,162.7,222.22,233.49
2020-08-06,174.82,203.29,162.07,223.61,235.05
2020-08-07,177.14,205.24,164.26,223.11,235.22
2020-08-10,180.42,207.83,167.38,223.11,235.93
2020-08-11,180.58,207.6,167.57,220.94,233.98
2020-08-12,181.56,209.16,168.47,221.99,237.24
2020-08-13,179.83,207.66,166.83,220.8,236.81
2020-08-14,180.96,208.48,167.95,220.46,236.82
2020-08-17,180.33,208.76,167.31,221.1,237.57
2020-08-18,178.89,207.53,165.92,222.02,238.08
2020-08-19,178.16,206.57,165.25,220.91,237.09
2020-08-20,176.64,205.76,163.78,222.12,237.83
2020-08-21,175.92,204.97,163.08,223.12,238.67
2020-08-24,180.18,209.09,167.06,224.33,241.09
2020-08-25,179.98,208.95,166.92,224.12,241.94
2020-08-26,179.19,208.64,166.16,225.12,244.36
2020-08-27,180.95,209.99,167.84,223.89,244.9
2020-08-28,183.14,212.14,169.89,224.69,246.48
2020-08-31,180.56,209.89,167.45,224.8,245.59
2020-09-01,181.18,210.41,168.1,227.1,247.9
2020-09-02,184.59,214.23,171.21,229.93,251.48
2020-09-03,181.41,210.01,168.3,225.45,242.83
2020-09-04,182.08,210.03,168.98,222.63,240.85
2020-09-08,177.91,205.39,165.05,219.53,234.27
2020-09-09,179.25,207.17,166.32,221.89,238.89
2020-09-10,177.0,204.09,164.16,220.03,234.74
2020-09-11,177.56,204.37,164.7,220.29,234.86
2020-09-14,180.36,207.43,167.31,222.02,237.96
2020-09-15,179.2,207.35,166.21,222.48,239.16
2020-09-16,181.72,209.2,168.64,221.68,238.21
2020-09-17,180.9,208.36,167.87,220.78,236.12
2020-09-18,178.35,205.62,165.52,218.98,233.4
2020-09-21,171.74,199.93,159.25,217.97,230.8
2020-09-22,172.15,200.52,159.59,219.23,233.15
2020-09-23,167.82,195.74,155.54,216.3,227.74
2020-09-24,167.96,196.34,155.64,216.97,228.35
2020-09-25,169.93,198.66,157.46,219.08,232.04
2020-09-28,173.55,202.44,160.85,221.01,235.9
2020-09-29,171.16,200.08,158.57,220.39,234.61
2020-09-30,172.42,201.47,159.76,220.55,236.39
2020-10-01,172.64,202.39,159.94,221.54,237.91
2020-10-02,173.93,203.04,161.2,219.95,235.65
2020-10-05,177.44,206.33,164.57,220.57,239.83
2020-10-06,175.6,204.29,162.89,219.17,236.42
2020-10-07,179.47,208.46,166.57,220.82,240.53
2020-10-08,182.93,211.94,169.85,222.47,242.67
2020-10-09,182.79,212.31,169.69,223.64,244.83
2020-10-12,184.32,214.17,171.04,226.09,248.77
2020-10-13,181.69,211.51,168.58,225.85,247.15
2020-10-14,181.87,211.34,168.73,225.2,245.59
2020-10-15,182.81,212.17,169.64,224.88,245.29
2020-10-16,182.15,211.81,168.97,224.55,245.14
2020-10-19,179.9,209.04,166.89,222.16,241.42
2020-10-20,181.98,210.51,168.9,221.85,242.38
2020-10-21,181.87,210.18,168.77,221.29,241.92
2020-10-22,186.84,214.28,173.52,221.1,243.25
2020-10-23,188.17,215.87,174.75,222.09,244.08
2020-10-26,182.85,210.46,169.77,220.45,239.57
2020-10-27,180.4,207.56,167.48,220.59,238.74
2020-10-28,173.96,200.48,161.47,216.15,230.58
2020-10-29,177.01,203.46,164.35,216.63,232.92
2020-10-30,177.25,203.65,164.48,214.42,230.5
2020-11-02,181.29,207.9,168.25,216.5,233.08
2020-11-03,185.01,212.09,171.76,218.29,237.19
2020-11-04,185.58,213.98,172.25,223.11,242.5
2020-11-05,190.0,218.12,176.38,225.88,247.23
2020-11-06,188.01,216.84,174.47,224.76,247.17
2020-11-09,202.46,230.58,188.37,224.56,250.27
2020-11-10,205.53,232.72,191.33,223.85,249.91
2020-11-11,202.61,230.7,188.46,225.17,251.76
2020-11-12,198.1,225.88,184.21,225.39,249.32
2020-11-13,204.27,231.88,190.02,227.14,252.77
2020-11-16,209.54,236.31,195.02,228.63,255.93
2020-11-17,209.36,235.63,194.96,228.49,254.55
2020-11-18,207.89,233.58,193.66,227.1,251.49
2020-11-19,209.03,234.97,194.82,228.14,252.55
2020-11-20,207.48,233.94,193.35,228.01,250.82
2020-11-23,213.11,238.17,198.84,228.42,252.32
2020-11-24,220.01,244.45,205.45,229.72,256.39
2020-11-25,219.2,244.11,204.66,229.22,255.99
2020-11-27,218.72,244.48,204.16,230.49,256.71
2020-11-30,214.31,240.5,199.94,229.77,255.57
2020-12-01,217.65,243.7,203.1,229.92,258.36
2020-12-02,220.07,245.79,205.48,229.48,258.91
2020-12-03,221.81,247.4,207.06,230.18,258.84
2020-12-04,226.42,252.04,211.54,230.02,261.07
2020-12-07,224.17,250.19,209.35,230.57,260.53
2020-12-08,224.32,250.51,209.55,231.41,261.29
2020-12-09,223.58,250.06,208.84,229.86,258.95
2020-12-10,224.01,250.34,209.3,230.63,258.87
2020-12-11,221.5,248.01,206.87,230.79,258.56
2020-12-14,218.46,245.55,203.98,229.91,257.4
2020-12-15,222.54,250.33,207.88,231.47,260.88
2020-12-16,221.26,249.65,206.73,231.44,261.29
2020-12-17,222.22,251.24,207.62,231.98,262.75
2020-12-18,221.1,250.61,206.55,231.14,261.71
2020-12-21,219.03,248.37,204.6,231.01,260.77
2020-12-22,217.41,246.91,203.13,231.26,260.33
2020-12-23,220.15,248.81,205.72,230.74,260.56
2020-12-24,219.94,249.3,205.45,231.64,261.58
2020-12-28,221.54,251.02,206.92,232.88,263.82
2020-12-29,220.67,249.94,206.11,232.5,263.32
2020-12-30,223.24,252.04,208.58,232.9,263.7
2020-12-31,224.2,253.78,209.45,233.74,265.04
2021-01-04,221.53,250.48,206.98,231.72,261.43
2021-01-05,225.16,253.29,210.57,231.99,263.23
2021-01-06,231.96,259.71,217.08,230.92,264.8
2021-01-07,233.52,262.19,218.58,232.16,268.74
2021-01-08,235.06,263.79,220.06,232.65,270.27
2021-01-11,234.85,263.89,219.9,231.56,268.45
2021-01-12,237.51,265.62,222.51,231.52,268.5
2021-01-13,236.64,265.55,221.63,232.93,269.23
2021-01-14,239.2,267.51,224.11,231.57,268.28
2021-01-15,236.0,264.75,221.0,230.92,266.33
2021-01-19,237.1,266.92,222.04,232.31,268.42
2021-01-20,237.94,268.6,222.7,234.33,272.13
2021-01-21,235.65,266.09,220.5,233.8,272.38
2021-01-22,235.23,265.51,220.17,233.61,271.42
2021-01-25,234.69,266.72,219.64,235.26,272.49
2021-01-26,233.96,266.82,218.86,234.86,272.06
2021-01-27,229.51,261.85,214.77,231.66,265.41
2021-01-28,232.35,264.42,217.44,232.34,267.7
2021-01-29,226.56,257.34,211.93,228.99,262.34
2021-02-01,229.95,260.57,215.16,231.38,266.7
2021-02-02,232.21,262.84,217.2,232.75,270.47
2021-02-03,234.77,264.31,219.7,232.03,270.69
2021-02-04,237.98,268.45,222.7,233.37,273.76
2021-02-05,239.56,269.51,224.23,233.14,274.84
2021-02-08,242.54,272.34,227.03,234.56,276.83
2021-02-09,242.21,272.15,226.71,234.53,276.64
2021-02-10,242.88,271.94,227.35,235.1,276.52
2021-02-11,242.26,271.82,226.75,234.81,276.97
2021-02-12,243.23,273.25,227.68,234.34,278.34
2021-02-16,245.2,274.63,229.6,232.79,278.09
2021-02-17,245.88,274.97,230.33,233.41,278.16
2021-02-18,243.54,273.45,227.97,232.44,276.97
2021-02-19,247.61,276.46,232.01,230.96,276.49
2021-02-22,250.25,278.18,234.61,229.19,274.36
2021-02-23,251.46,279.64,235.74,229.09,274.69
2021-02-24,256.33,285.25,240.37,230.0,277.72
2021-02-25,248.73,278.41,233.18,225.18,271.03
2021-02-26,248.06,277.52,232.55,227.46,269.63
2021-03-01,253.41,283.8,237.64,229.57,276.17
2021-03-02,253.52,282.84,237.74,228.5,274.01
2021-03-03,254.31,282.08,238.59,225.69,270.38
2021-03-04,250.47,277.84,234.9,223.43,267.04
2021-03-05,256.45,283.33,240.63,226.07,271.95
2021-03-08,257.42,283.57,241.46,224.69,270.59
2021-03-09,257.95,284.95,241.99,227.86,274.46
2021-03-10,261.95,288.0,245.86,228.9,276.17
2021-03-11,265.02,290.56,248.87,229.63,278.97
2021-03-12,269.0,293.39,252.69,227.87,279.34
2021-03-15,271.99,296.32,255.34,229.22,281.01
2021-03-16,267.54,293.13,250.88,228.68,280.65
2021-03-17,270.22,294.79,253.45,228.46,281.61
2021-03-18,267.01,290.81,250.42,225.54,277.51
2021-03-19,267.01,290.12,250.5,225.85,277.0
2021-03-22,264.29,288.62,247.85,227.94,279.21
2021-03-23,256.61,282.7,240.37,227.69,277.01
2021-03-24,255.34,281.67,239.11,227.48,275.61
2021-03-25,261.25,286.17,244.79,227.53,277.16
2021-03-26,265.87,291.57,249.17,229.42,281.62
2021-03-29,263.54,289.7,246.86,228.57,281.48
2021-03-30,265.49,290.52,248.8,228.68,280.73
2021-03-31,264.58,290.78,247.97,228.73,281.87
2021-04-01,267.0,293.88,250.16,231.73,284.92
2021-04-05,269.81,296.9,252.76,233.32,289.01
2021-04-06,268.98,296.09,251.94,233.87,288.83
2021-04-07,268.19,295.55,251.15,233.38,289.17
2021-04-08,267.85,295.72,250.77,234.82,290.54
2021-04-09,269.28,297.26,252.14,235.5,292.65
2021-04-12,269.24,297.21,252.14,235.51,292.76
2021-04-13,268.71,297.31,251.62,236.64,293.63
2021-04-14,271.63,299.5,254.47,235.85,292.63
2021-04-15,273.18,301.03,255.95,238.95,295.77
2021-04-16,274.37,302.91,257.03,238.69,296.76
2021-04-19,273.66,301.39,256.41,237.71,295.3
2021-04-20,268.95,297.44,251.85,237.1,293.14
2021-04-21,272.96,301.16,255.62,238.64,295.91
2021-04-22,270.12,298.43,252.92,237.75,293.21
2021-04-23,273.46,301.9,256.06,239.07,296.39
2021-04-26,273.55,302.14,256.24,239.23,297.01
2021-04-27,273.87,301.39,256.61,238.37,296.94
2021-04-28,274.84,301.81,257.55,238.39,296.86
2021-04-29,275.65,303.25,258.24,239.02,298.75
2021-04-30,273.13,299.88,255.75,238.3,296.79
2021-05-03,276.61,302.95,259.1,238.66,297.43
2021-05-04,276.69,302.42,259.24,238.43,295.59
2021-05-05,277.83,303.31,260.31,238.63,295.68
2021-05-06,279.45,305.16,261.71,239.93,298.04
2021-05-07,282.87,308.23,265.03,240.51,300.21
2021-05-10,282.23,307.16,264.41,238.1,297.24
2021-05-11,279.79,305.46,262.22,236.29,294.59
2021-05-12,272.08,297.81,254.93,232.28,288.33
2021-05-13,274.99,301.39,257.49,234.1,291.79
2021-05-14,280.24,306.69,262.45,237.13,296.27
2021-05-17,281.51,307.12,263.69,236.57,295.52
2021-05-18,279.48,305.17,261.76,235.11,292.97
2021-05-19,276.97,303.32,259.27,234.51,292.21
2021-05-20,277.92,305.37,260.13,236.79,295.35
2021-05-21,277.85,305.64,260.07,236.98,295.11
2021-05-24,279.51,308.12,261.56,238.78,298.12
2021-05-25,277.08,306.14,259.19,239.35,297.45
2021-05-26,278.83,307.88,260.89,239.47,298.04
2021-05-27,281.33,310.14,263.34,239.16,298.2
2021-05-28,281.4,310.14,263.39,239.26,298.73
2021-06-01,283.83,311.53,265.76,239.12,298.47
2021-06-02,283.97,312.3,265.88,239.56,298.94
2021-06-03,283.04,311.56,265.01,238.67,297.83
2021-06-04,283.41,312.3,265.3,241.29,300.56
2021-06-07,285.95,314.65,267.78,240.85,300.26
2021-06-08,286.36,315.06,268.2,241.56,300.33
2021-06-09,285.32,314.66,267.23,242.19,299.88
2021-06-10,284.53,314.95,266.42,243.45,301.27
2021-06-11,285.84,315.89,267.72,243.54,301.77
2021-06-14,282.75,314.61,264.74,243.12,302.45
2021-06-15,282.28,314.05,264.28,242.73,301.89
2021-06-16,280.88,312.68,263.02,241.84,300.21
2021-06-17,275.21,308.64,257.56,243.24,300.11
2021-06-18,270.55,303.48,253.24,243.1,296.06
2021-06-21,275.97,309.18,258.39,243.56,300.3
2021-06-22,275.88,309.45,258.34,244.58,301.9
2021-06-23,276.23,309.4,258.74,244.15,301.54
2021-06-24,278.43,312.62,260.84,245.17,303.32
2021-06-25,280.61,314.41,262.91,244.68,304.4
2021-06-28,277.09,311.95,259.49,245.98,305.01
2021-06-29,276.5,311.48,258.94,246.22,305.18
2021-06-30,277.14,311.62,259.52,246.78,305.43
2021-07-01,278.94,313.55,261.28,247.61,307.13
2021-07-02,279.14,314.29,261.42,249.34,309.47
2021-07-06,274.52,310.03,256.9,250.24,308.91
2021-07-07,273.7,309.71,255.98,251.66,310.0
2021-07-08,270.89,306.85,253.38,250.82,307.47
2021-07-09,276.78,312.1,259.01,251.02,310.76
2021-07-12,277.33,312.79,259.54,251.43,311.87
2021-07-13,273.97,309.9,256.26,250.14,310.81
2021-07-14,272.35,309.23,254.62,251.5,311.27
2021-07-15,271.03,308.18,253.32,252.1,310.21
2021-07-16,267.42,305.07,249.85,250.72,307.77
2021-07-19,260.73,298.69,243.49,250.7,303.23
2021-07-20,267.17,305.07,249.65,251.89,307.57
2021-07-21,271.47,309.02,253.8,251.83,310.06
2021-07-22,269.75,307.68,252.13,253.1,310.71
2021-07-23,271.0,309.96,253.22,253.99,313.91
2021-07-26,274.53,312.82,256.66,254.06,314.68
2021-07-27,273.67,312.42,255.8,254.45,313.25
2021-07-28,274.38,313.07,256.59,254.4,313.12
2021-07-29,277.06,315.9,259.08,254.46,314.42
2021-07-30,275.11,314.33,257.22,254.2,312.89
2021-08-02,274.55,313.63,256.64,254.79,312.23
2021-08-03,276.15,315.85,258.08,256.09,314.77
2021-08-04,272.61,312.8,254.72,255.54,313.23
2021-08-05,275.8,316.09,257.73,255.99,315.21
2021-08-06,278.16,318.45,260.01,254.53,315.73
2021-08-09,277.31,317.81,259.11,254.04,315.47
2021-08-10,280.17,319.92,261.87,253.77,315.87
2021-08-11,283.08,322.27,264.61,254.08,316.65
2021-08-12,281.89,321.44,263.5,254.37,317.6
2021-08-13,281.06,320.94,262.63,256.26,318.18
2021-08-16,279.31,320.06,260.84,256.87,318.93
2021-08-17,276.05,316.69,257.72,255.82,316.84
2021-08-18,273.54,313.45,255.34,254.48,313.37
2021-08-19,271.92,313.37,253.76,255.47,313.85
2021-08-20,274.06,315.85,255.83,256.75,316.35
2021-08-23,277.94,319.43,259.57,258.04,319.13
2021-08-24,281.39,321.64,262.99,257.48,319.64
2021-08-25,282.93,323.2,264.47,256.95,320.31
2021-08-26,279.48,320.17,261.16,256.33,318.42
2021-08-27,283.9,324.48,265.39,258.4,321.27
2021-08-30,281.24,322.71,262.83,259.35,322.68
2021-08-31,281.35,323.13,262.88,258.41,322.2
2021-09-01,280.54,322.44,262.06,258.67,322.37
2021-09-02,282.16,324.09,263.61,259.6,323.37
2021-09-03,280.16,322.41,261.64,258.62,323.29
2021-09-07,279.03,320.91,260.66,257.19,322.13
2021-09-08,276.81,319.71,258.43,257.7,321.74
2021-09-09,277.03,319.24,258.64,258.29,320.36
2021-09-10,274.45,316.56,256.29,256.15,317.84
2021-09-13,278.22,319.19,259.91,257.17,318.65
2021-09-14,275.2,316.48,257.12,257.58,316.93
2021-09-15,278.79,319.79,260.59,258.51,319.58
2021-09-16,277.23,318.35,259.13,257.79,319.07
2021-09-17,275.08,315.76,257.13,255.79,315.96
2021-09-20,268.91,310.19,251.19,254.5,310.69
2021-09-21,267.16,308.76,249.47,254.27,310.4
2021-09-22,271.08,312.86,253.23,256.36,313.43
